Gender,true_emotion,pred_emotion,true_EmoAct,true_EmoVal,pred_EmoAct,pred_EmoVal
Female,happy,contempt,0.56666666,0.6666667,0.5584972,0.45545563
Female,angry,neutral,0.6333333,0.4,0.6352879,0.5459543
Male,happy,happy,0.6333333,0.73333335,0.7158332,0.61875296
Male,neutral,sad,0.7,0.5,0.5073042,0.39192927
Male,contempt,neutral,0.6,0.5,0.5220162,0.54989445
Male,surprise,contempt,0.6,0.56666666,0.5755642,0.5863236
Male,happy,neutral,0.6333333,0.6333333,0.45501247,0.5123151
Female,neutral,happy,0.6333333,0.53333336,0.70977634,0.6529438
Female,happy,contempt,0.65,0.5833333,0.71267253,0.41914898
Male,neutral,neutral,0.53333336,0.53333336,0.49230838,0.57009274
Male,neutral,contempt,0.36666667,0.46666667,0.37653047,0.4194361
Female,surprise,surprise,0.43333334,0.53333336,0.5955982,0.6368407
Male,happy,contempt,0.60784316,0.64705884,0.6181617,0.46904758
Female,neutral,happy,0.6,0.46666667,0.6414102,0.6407651
Male,happy,happy,0.81666666,0.7,0.81394917,0.80020666
Female,neutral,neutral,0.54385966,0.491228,0.6128077,0.5543838
Female,happy,happy,0.6666667,0.76666665,0.8331177,0.8093545
Male,contempt,contempt,0.73333335,0.53333336,0.64105684,0.28474444
Male,neutral,contempt,0.6,0.56666666,0.6344548,0.46196505
Male,neutral,contempt,0.4,0.46666667,0.40863666,0.32593358
Female,neutral,neutral,0.56666666,0.46666667,0.33115438,0.4513722
Male,happy,happy,0.73529416,0.6960785,0.8217332,0.6992014
Male,neutral,neutral,0.33333334,0.6,0.23932184,0.49187583
Male,neutral,neutral,0.43333334,0.4,0.6129991,0.59788847
Male,neutral,neutral,0.5,0.6,0.5116511,0.561453
Male,angry,happy,0.70175433,0.17543867,0.6666121,0.5817642
Female,angry,angry,0.75,0.0555555,0.7454335,0.16131566
Female,angry,angry,1.0,0.16666667,0.8041399,0.1770922
Female,neutral,neutral,0.46666667,0.53333336,0.70701855,0.5652783
Female,happy,happy,0.6333333,0.6333333,0.70709175,0.64486474
Female,contempt,neutral,0.16666667,0.0,0.7172172,0.45378628
Female,neutral,neutral,0.43333334,0.56666666,0.6492504,0.5494402
Female,neutral,surprise,0.6666667,0.6666667,0.6651194,0.48470992
Female,contempt,angry,0.6333333,0.53333336,0.7404375,0.39782453
Female,happy,happy,0.33333334,0.33333334,0.84558606,0.7693501
Female,happy,angry,0.9,0.53333336,0.8409397,0.21173336
Female,happy,surprise,0.7,0.7,0.5483774,0.4467092
Male,happy,neutral,0.36666667,0.5,0.5071735,0.5986022
Female,angry,happy,0.6666667,0.1,0.74591094,0.60133594
Female,sad,angry,0.0,0.16666667,0.7361486,0.36229184
Female,happy,neutral,0.33333334,0.5,0.4968679,0.47669035
Male,happy,neutral,0.5,0.5,0.64605576,0.59993863
Female,neutral,happy,0.5,0.56666666,0.7073966,0.77187014
Female,neutral,happy,0.65,0.41666666,0.5973471,0.64133865
Female,happy,happy,0.52777785,0.77777785,0.69121397,0.74512714
Female,neutral,happy,0.33333334,0.43333334,0.5259537,0.6902242
Female,happy,happy,0.7857143,0.8095238,0.740999,0.81526744
Female,neutral,happy,0.6666667,0.6333333,0.76788217,0.7608807
Female,neutral,neutral,0.5,0.4,0.4677213,0.4973581
Female,happy,happy,0.46666667,0.76666665,0.696211,0.6897533
Female,happy,happy,0.3055555,0.8333333,0.7050997,0.80639744
Female,surprise,happy,0.6333333,0.46666667,0.7250875,0.6325226
Female,neutral,neutral,0.5,0.56666666,0.49330685,0.5777211
Female,neutral,happy,0.36666667,0.43333334,0.71621543,0.6629995
Female,happy,happy,0.8030303,0.8484848,0.8328701,0.7840452
Female,happy,neutral,0.5,0.6333333,0.56898224,0.57963806
Male,happy,happy,0.6929825,0.64912283,0.7688705,0.63213575
Female,neutral,happy,0.46666667,0.3,0.7462709,0.6967585
Male,neutral,neutral,0.46666667,0.56666666,0.7251338,0.65467966
Male,neutral,neutral,0.6333333,0.6,0.5800976,0.5559133
Male,neutral,neutral,0.6,0.46666667,0.5914325,0.5861579
Male,neutral,happy,0.7,0.4,0.6750789,0.6523528
Female,neutral,neutral,0.46666667,0.56666666,0.62179744,0.6084991
Unknown,happy,happy,0.73333335,0.6,0.85176873,0.74866897
Male,neutral,neutral,0.53333336,0.46666667,0.6148833,0.5914482
Female,happy,contempt,0.56666666,0.7,0.46884194,0.3788377
Female,neutral,contempt,0.56666666,0.56666666,0.6205494,0.50975543
Female,neutral,neutral,0.6818182,0.6515152,0.41684878,0.56330633
Female,happy,neutral,0.5,0.6,0.6652064,0.6075641
Female,neutral,neutral,0.2,0.4,0.2677903,0.5047475
Male,contempt,sad,0.46666667,0.7,0.4355933,0.437219
Male,angry,neutral,0.6,0.36666667,0.59905654,0.5743076
Male,neutral,happy,0.5,0.6666667,0.6829252,0.6785451
Female,neutral,contempt,0.33333334,0.5833333,0.34695014,0.38582796
Male,happy,happy,0.6818182,0.6818182,0.72254103,0.7326772
Female,happy,happy,0.8703703,0.925926,0.85218453,0.81164086
Female,neutral,sad,0.7,0.6,0.5329754,0.4483279
Male,happy,happy,0.76923084,0.8717948,0.7697243,0.76421595
Male,happy,happy,0.6666667,0.43333334,0.70371586,0.70384586
Male,happy,happy,0.43333334,0.73333335,0.46553802,0.7694838
Male,neutral,contempt,0.36111116,0.41666666,0.36750844,0.42708927
Male,neutral,neutral,0.26666668,0.23333333,0.6021915,0.5265332
Female,happy,happy,0.8333333,0.8518518,0.86375004,0.82824445
Male,neutral,contempt,0.53333336,0.43333334,0.64292026,0.40675685
Male,neutral,neutral,0.4,0.4,0.30269477,0.4486473
Female,happy,happy,0.6333333,0.8,0.81649816,0.81003284
Female,sad,neutral,0.25,0.38541666,0.38075134,0.47430545
Female,neutral,neutral,0.5,0.5,0.3410529,0.45502874
Female,happy,happy,0.8333333,0.76666665,0.7829965,0.7759985
Male,angry,sad,0.56666666,0.33333334,0.33896068,0.31506166
Female,happy,sad,0.5,0.5,0.68707645,0.5092682
Female,contempt,happy,0.0,0.0,0.7213017,0.5168788
Female,angry,angry,0.8666667,0.2,0.8432331,0.22571093
Female,angry,angry,0.8333333,0.16666667,0.8627945,0.5273453
Female,happy,angry,0.6666667,1.0,0.7252878,0.23976071
Female,neutral,neutral,0.5,0.52777785,0.6277242,0.5621233
Female,contempt,happy,0.7,0.46666667,0.79322207,0.7073212
Female,neutral,neutral,0.56666666,0.46666667,0.64580697,0.5148742
Female,angry,angry,0.8333333,0.16666667,0.8377225,0.1689757
Female,happy,surprise,1.0,0.6666667,0.70596886,0.6343252
Male,neutral,contempt,0.56666666,0.46666667,0.65631896,0.49982363
Male,neutral,contempt,0.5,0.5,0.63558507,0.51323503
Female,angry,happy,0.8333333,0.0,0.79545987,0.72722113
Female,happy,happy,0.6666667,0.6333333,0.82662356,0.7109138
Male,neutral,neutral,0.33333334,0.4,0.53695846,0.5470027
Male,happy,happy,0.6666667,0.6666667,0.834743,0.82064176
Female,neutral,happy,0.6,0.56666666,0.7147759,0.64996344
Female,neutral,surprise,0.6666667,0.56666666,0.72259414,0.598701
Female,happy,happy,0.8333333,0.43333334,0.7282311,0.64110434
Female,neutral,contempt,0.43333334,0.43333334,0.5165841,0.3415506
Female,neutral,neutral,0.4,0.53333336,0.2425953,0.3724396
Male,angry,angry,0.8194445,0.33333334,0.8346191,0.23240407
Male,neutral,neutral,0.33333334,0.53333336,0.19769105,0.44529483
Female,happy,happy,0.70370364,0.6666667,0.82436645,0.79260844
Female,neutral,happy,0.6,0.73333335,0.6416363,0.7653315
Female,happy,happy,0.6666667,0.6666667,0.6566782,0.631097
Female,happy,happy,0.16666667,0.6666667,0.5114135,0.7423444
Female,neutral,neutral,0.2,0.26666668,0.32068712,0.40677541
Female,happy,neutral,0.6,0.6333333,0.557567,0.6631115
Female,angry,happy,0.6944445,0.22222216,0.72490185,0.74333906
Female,surprise,neutral,0.52777785,0.4444445,0.37058133,0.6071563
Female,neutral,happy,0.5,0.5,0.4898019,0.6046179
Male,neutral,neutral,0.46666667,0.56666666,0.61631,0.5990409
Male,surprise,neutral,0.56666666,0.46666667,0.5004625,0.5243427
Male,neutral,neutral,0.46666667,0.53333336,0.4943005,0.5754207
Female,neutral,happy,0.5,0.5,0.6524663,0.7110869
Male,neutral,neutral,0.6,0.46666667,0.5485058,0.42028645
Female,neutral,neutral,0.73333335,0.73333335,0.6751108,0.5696575
Female,happy,neutral,0.6333333,0.6666667,0.49518627,0.5355335
Male,angry,angry,0.76666665,0.23333333,0.6959068,0.19091745
Female,neutral,neutral,0.53333336,0.56666666,0.57232535,0.5372734
Female,angry,surprise,0.43333334,0.43333334,0.7066885,0.51769143
Male,neutral,happy,0.6,0.43333334,0.6103248,0.5191952
Male,neutral,happy,0.6666667,0.6,0.6505366,0.6266991
Male,neutral,contempt,0.53333336,0.46666667,0.64929277,0.5144197
Female,neutral,neutral,0.5833333,0.38888884,0.59526885,0.5403942
Female,happy,happy,0.76666665,0.6333333,0.81949633,0.78994334
Male,happy,happy,0.5,0.6333333,0.5345395,0.53474414
Female,neutral,neutral,0.51388884,0.47222218,0.49730125,0.491455
Male,happy,happy,0.6,0.6333333,0.54701126,0.6557713
Female,happy,neutral,0.78333336,0.8666667,0.6320789,0.6795398
Male,neutral,contempt,0.31666666,0.43333334,0.27270654,0.41882056
Male,neutral,contempt,0.7,0.43333334,0.7278506,0.43072313
Male,neutral,neutral,0.6666667,0.6666667,0.6819645,0.6159158
Female,angry,surprise,0.6333333,0.46666667,0.62000066,0.51291734
Male,happy,surprise,0.6666667,0.7,0.6619581,0.66146535
Male,neutral,contempt,0.36666667,0.6,0.5419527,0.5072334
Male,neutral,neutral,0.5,0.46666667,0.46935508,0.4369068
Female,neutral,contempt,0.53333336,0.46666667,0.62290126,0.46390724
Female,neutral,surprise,0.36666667,0.36666667,0.6712893,0.58632046
Male,happy,contempt,0.8,0.6333333,0.7720176,0.50769395
Female,neutral,neutral,0.53333336,0.4,0.32202286,0.44313323
Male,happy,happy,0.65277785,0.73611116,0.7605485,0.7632463
Male,happy,happy,0.8055555,0.8194445,0.78066695,0.77018535
Female,contempt,contempt,0.16666667,0.16666667,0.5833058,0.53729784
Male,happy,happy,0.33333334,0.33333334,0.7238935,0.6549615
Female,angry,angry,0.8333333,0.0,0.81462634,0.22474161
Female,neutral,angry,0.4,0.6,0.67673695,0.4498829
Female,neutral,happy,0.46666667,0.6,0.77328604,0.61616665
Female,happy,neutral,0.33333334,0.33333334,0.48180026,0.50772893
Male,angry,angry,0.73333335,0.2,0.8073041,0.20341416
Female,neutral,happy,0.16666667,0.16666667,0.784307,0.7815618
Female,neutral,happy,0.56666666,0.46666667,0.842456,0.56532747
Female,angry,angry,0.8333333,0.1,0.8005538,0.21128263
Female,neutral,happy,0.5,0.5,0.7693393,0.398647
Female,angry,neutral,0.6666667,0.26666668,0.6435276,0.4098455
Female,angry,angry,1.0,0.16666667,0.8399942,0.29233098
Female,neutral,angry,0.5,0.5,0.80190307,0.5066388
Female,neutral,happy,0.33333334,0.5,0.72001326,0.6311083
Female,neutral,angry,0.56666666,0.6666667,0.7883224,0.17878371
Female,neutral,happy,0.36666667,0.56666666,0.6763944,0.70169014
Female,happy,happy,0.4,0.73333335,0.6988626,0.71721315
Female,happy,happy,0.75,0.76388884,0.70615387,0.81453514
Female,angry,neutral,0.3,0.33333334,0.52945065,0.5636367
Female,happy,happy,0.56666666,0.56666666,0.6755872,0.7262623
Female,happy,neutral,0.56666666,0.6333333,0.5988764,0.51388055
Female,neutral,contempt,0.46666667,0.36666667,0.4086845,0.4453951
Female,neutral,happy,0.6666667,0.53333336,0.7078837,0.78739643
Female,happy,happy,0.73333335,0.76666665,0.719753,0.73265797
Male,surprise,contempt,0.530303,0.28787884,0.772001,0.44085738
Female,happy,happy,0.875,0.9444445,0.77680814,0.81488514
Female,happy,happy,0.46666667,0.76666665,0.5689122,0.7513505
Male,contempt,neutral,0.6,0.33333334,0.52933407,0.48325685
Female,neutral,neutral,0.33333334,0.5,0.5143936,0.61731327
Female,happy,happy,0.7424242,0.8333333,0.81841666,0.8277442
Female,happy,happy,0.6333333,0.8,0.6303492,0.75851685
Male,angry,neutral,0.56666666,0.4,0.7550206,0.5923563
Male,neutral,happy,0.5,0.53333336,0.436436,0.4829584
Female,neutral,neutral,0.7,0.6666667,0.34910214,0.51165813
Male,neutral,neutral,0.6,0.6,0.57708603,0.6100532
Female,neutral,neutral,0.6515152,0.39393935,0.5141996,0.53691393
Male,neutral,neutral,0.4,0.43333334,0.5193437,0.5537243
Female,neutral,sad,0.43333334,0.56666666,0.5556554,0.53146654
Male,neutral,surprise,0.43333334,0.56666666,0.6462022,0.61029977
Male,neutral,neutral,0.7,0.43333334,0.28938985,0.5126389
Male,neutral,contempt,0.63888884,0.6666667,0.57613814,0.45692942
Male,surprise,happy,0.6333333,0.5,0.6408944,0.66888136
Female,neutral,sad,0.5,0.56666666,0.42164946,0.46884653
Female,happy,happy,0.8055555,0.76388884,0.7857057,0.8192136
Male,contempt,sad,0.6,0.43333334,0.44364995,0.37875947
Male,happy,contempt,0.56666666,0.53333336,0.7812843,0.4430414
Male,surprise,neutral,0.6333333,0.6,0.57481116,0.5985629
Male,neutral,sad,0.45833334,0.29166666,0.39997262,0.40701663
Female,surprise,surprise,0.73333335,0.53333336,0.6729999,0.5589875
Female,contempt,angry,0.6333333,0.36666667,0.6609925,0.27569073
Male,contempt,neutral,0.53333336,0.56666666,0.6793534,0.64513236
Male,contempt,neutral,0.6,0.3,0.5075091,0.5502249
Female,neutral,contempt,0.43333334,0.6666667,0.5458927,0.5188951
Female,surprise,surprise,0.61904764,0.5238095,0.74090743,0.61719316
Male,happy,surprise,0.46666667,0.53333336,0.69902974,0.5324248
Female,contempt,contempt,0.4,0.36666667,0.56259125,0.52964824
Male,surprise,happy,0.5,0.53333336,0.6381864,0.70623165
Female,happy,contempt,0.6666667,0.71666664,0.5938132,0.33930203
Female,happy,happy,0.6515152,0.6818182,0.84137094,0.78366727
Female,angry,surprise,0.7424242,0.22727266,0.813013,0.68056613
Male,neutral,surprise,0.625,0.61111116,0.58914566,0.5118586
Female,happy,happy,0.6944445,0.72222215,0.78943485,0.8402622
Male,happy,neutral,0.63888884,0.7083333,0.63523287,0.6237797
Female,contempt,happy,0.0,0.16666667,0.7336734,0.7208396
Female,angry,angry,0.86111116,0.16666667,0.74640507,0.18476203
Female,angry,happy,0.6666667,0.16666667,0.8186887,0.68041974
Female,angry,neutral,0.8333333,0.0,0.5895414,0.49514383
Female,surprise,happy,0.6944445,0.8333333,0.8359887,0.74972403
Male,neutral,neutral,0.33333334,0.5,0.59742534,0.57713664
Female,contempt,angry,0.6666667,0.2,0.7996216,0.2672525
Female,neutral,happy,0.6,0.4,0.6021744,0.6332029
Female,angry,happy,0.6666667,0.0,0.78738475,0.6168463
Male,neutral,surprise,0.33333334,0.33333334,0.54049575,0.5380727
Female,contempt,happy,0.25,0.111111164,0.849601,0.5476421
Female,angry,angry,0.6666667,0.16666667,0.83713543,0.40637857
Female,neutral,happy,0.5,0.33333334,0.8301564,0.5666394
Female,angry,angry,0.8055555,0.25,0.7359689,0.21181424
Female,angry,happy,1.0,0.0,0.82494235,0.6831289
Female,angry,angry,0.97222215,0.1944445,0.8635143,0.5033797
Female,happy,happy,0.56666666,0.8666667,0.66589624,0.84250236
Female,neutral,sad,0.23333333,0.43333334,0.3777316,0.3788101
Female,happy,happy,0.72222215,0.6805555,0.60790485,0.6793734
Female,contempt,surprise,0.53333336,0.46666667,0.768299,0.63243294
Female,happy,neutral,0.6060607,0.7121212,0.56849504,0.6995754
Female,angry,happy,0.6666667,0.26666668,0.6984262,0.61686647
Female,surprise,surprise,0.8333333,0.4,0.73585635,0.51713026
Female,neutral,neutral,0.46666667,0.53333336,0.5001485,0.53711265
Female,happy,happy,0.75,0.61111116,0.79054177,0.80159944
Female,neutral,neutral,0.3,0.4,0.6028411,0.5959361
Female,happy,happy,0.7,0.53333336,0.73861885,0.6538284
Female,happy,happy,0.6,0.46666667,0.64968634,0.6247308
Female,happy,contempt,0.46666667,0.6666667,0.57289004,0.4918267
Female,neutral,sad,0.25,0.47222218,0.29390392,0.35164675
Female,happy,neutral,0.8,0.33333334,0.69020945,0.6649825
Female,neutral,happy,0.43333334,0.56666666,0.6891269,0.74483144
Female,neutral,surprise,0.6,0.6333333,0.68582827,0.6941345
Female,neutral,contempt,0.4444445,0.3055555,0.5692131,0.42726055
Male,neutral,contempt,0.56666666,0.5,0.6283253,0.53033733
Female,neutral,contempt,0.6666667,0.46666667,0.5873151,0.27811012
Female,happy,happy,0.4,0.6333333,0.42119884,0.6409948
Female,happy,surprise,0.6666667,0.6,0.72056276,0.6848396
Female,neutral,neutral,0.4444445,0.47222218,0.34799206,0.50243247
Female,neutral,neutral,0.5,0.6666667,0.64198244,0.63529164
Female,surprise,neutral,0.6666667,0.6333333,0.23760203,0.5269285
Female,neutral,happy,0.5,0.5,0.5810744,0.57171524
Male,neutral,surprise,0.56666666,0.43333334,0.6851452,0.51883674
Male,neutral,happy,0.6666667,0.6,0.8491307,0.78268164
Male,neutral,happy,0.5757575,0.4848485,0.6171425,0.611281
Male,neutral,contempt,0.46666667,0.4,0.46836644,0.4147189
Male,neutral,contempt,0.6333333,0.4,0.56728446,0.3621473
Female,neutral,contempt,0.43333334,0.6,0.46957478,0.55884725
Female,happy,happy,0.8333333,0.84615386,0.7645275,0.691284
Male,neutral,neutral,0.3,0.53333336,0.4356826,0.447355
Male,happy,neutral,0.61538464,0.74358964,0.57563305,0.64421725
Female,happy,neutral,0.67948717,0.67948717,0.67307425,0.5977927
Male,neutral,neutral,0.46666667,0.6,0.50174457,0.48991266
Female,neutral,contempt,0.6666667,0.6,0.60188586,0.50868773
Male,happy,contempt,0.6666667,0.6666667,0.62267834,0.47044572
Male,happy,happy,0.6666667,0.6,0.72751355,0.7857329
Male,neutral,happy,0.53333336,0.6,0.7173325,0.67381144
Female,neutral,contempt,0.6666667,0.53333336,0.5529874,0.40142795
Female,neutral,surprise,0.36666667,0.43333334,0.6764968,0.61159635
Male,neutral,surprise,0.5,0.3,0.56356776,0.5466268
Male,happy,happy,0.6060607,0.7121212,0.69653916,0.68855876
Male,neutral,neutral,0.5,0.5,0.5718495,0.4944296
Male,sad,sad,0.2,0.36666667,0.35317922,0.36671832
Female,neutral,neutral,0.16666667,0.4,0.21894237,0.4095655
Female,neutral,happy,0.53333336,0.43333334,0.65508336,0.6693782
Female,angry,contempt,0.8333333,0.16666667,0.7385491,0.34571427
Female,neutral,neutral,0.5,0.33333334,0.56424916,0.4693981
Female,sad,angry,0.25,0.0555555,0.8511352,0.17808567
Female,happy,neutral,0.5,0.5,0.65335125,0.517342
Female,happy,happy,0.5,0.6333333,0.72686946,0.67705613
Female,surprise,angry,0.8333333,0.8333333,0.7552668,0.35932022
Female,neutral,happy,0.56666666,0.53333336,0.69599146,0.5483695
Male,happy,happy,0.6666667,0.6666667,0.7640603,0.7737857
Female,neutral,happy,0.6333333,0.46666667,0.785998,0.7577883
Female,neutral,contempt,0.6944445,0.6944445,0.58174103,0.46581557
Female,neutral,happy,0.6333333,0.5,0.82877094,0.74880725
Male,happy,surprise,0.5,0.5,0.59940404,0.6337575
Female,contempt,angry,0.16666667,0.27777782,0.8155897,0.2683976
Female,happy,angry,0.5,0.5,0.58746624,0.24600278
Female,neutral,happy,0.5,0.5,0.7374547,0.6918282
Female,sad,sad,0.16666667,0.3,0.46059063,0.46135366
Female,happy,happy,0.6,0.53333336,0.8146305,0.6397721
Female,happy,happy,0.46666667,0.6333333,0.7560192,0.81251943
Female,neutral,neutral,0.26666668,0.33333334,0.3883991,0.47335485
Male,neutral,contempt,0.43333334,0.56666666,0.2541315,0.38785446
Female,happy,happy,0.73611116,0.8333333,0.6678037,0.83272994
Female,neutral,happy,0.33333334,0.5,0.6354862,0.6961925
Female,neutral,contempt,0.6,0.5,0.6007603,0.4791932
Female,neutral,neutral,0.5,0.36666667,0.48106575,0.5892642
Female,neutral,neutral,0.76666665,0.43333334,0.4415675,0.48538768
Female,neutral,neutral,0.33333334,0.5,0.41813928,0.59051317
Female,happy,surprise,0.7878788,0.7121212,0.79976064,0.585814
Female,surprise,happy,0.7,0.43333334,0.8430763,0.76864094
Female,happy,neutral,0.6,0.8,0.5169241,0.5466
Female,surprise,surprise,0.53333336,0.43333334,0.6836471,0.57489127
Female,neutral,happy,0.76666665,0.6333333,0.82612467,0.80912596
Male,neutral,neutral,0.6333333,0.6333333,0.47788653,0.5382172
Female,neutral,neutral,0.46666667,0.56666666,0.39388254,0.4545849
Male,happy,happy,0.56666666,0.7,0.7478735,0.7404888
Male,neutral,neutral,0.56666666,0.46666667,0.47950423,0.5244535
Male,neutral,neutral,0.76666665,0.6,0.6188184,0.51920575
Male,neutral,happy,0.76666665,0.76666665,0.7653257,0.78226733
Female,neutral,neutral,0.6,0.53333336,0.5790114,0.49372843
Male,happy,neutral,0.8055555,0.75,0.6529302,0.6593936
Female,neutral,surprise,0.53333336,0.46666667,0.73326516,0.67464834
Female,happy,neutral,0.53333336,0.56666666,0.6641305,0.66285896
Female,happy,surprise,0.7,0.56666666,0.73491734,0.43418393
Male,neutral,contempt,0.7,0.53333336,0.48453936,0.38867322
Male,neutral,sad,0.7,0.6,0.46206072,0.37673205
Female,neutral,neutral,0.5,0.4814815,0.5079897,0.5166668
Male,neutral,sad,0.5,0.43333334,0.5155167,0.4204265
Female,neutral,neutral,0.43333334,0.5,0.5690442,0.68753004
Male,sad,sad,0.28205132,0.12820517,0.30743694,0.42984167
Female,neutral,contempt,0.43333334,0.5,0.55892,0.46771464
Male,neutral,contempt,0.56666666,0.33333334,0.60261333,0.43722403
Male,neutral,neutral,0.33333334,0.6,0.400387,0.6758216
Female,neutral,neutral,0.59803915,0.4411765,0.45391977,0.48471764
Male,neutral,surprise,0.36666667,0.43333334,0.6499871,0.5584719
Female,angry,contempt,0.6333333,0.4,0.6122299,0.41567174
Female,neutral,happy,0.43333334,0.6333333,0.69566983,0.76395404
Male,neutral,contempt,0.56666666,0.4,0.6003135,0.42183962
Female,happy,neutral,0.56666666,0.56666666,0.699434,0.63461983
Female,neutral,happy,0.43333334,0.46666667,0.6881751,0.6024008
Male,neutral,neutral,0.43333334,0.53333336,0.47535118,0.48599386
Female,neutral,neutral,0.3,0.46666667,0.3748425,0.4566576
Female,contempt,neutral,0.4,0.36666667,0.49899125,0.52743983
Female,happy,neutral,0.6851852,0.6296297,0.6632221,0.6632938
Female,neutral,surprise,0.46666667,0.3,0.6844745,0.56664115
Male,sad,neutral,0.43333334,0.36666667,0.56274384,0.5408334
Female,happy,surprise,0.8,0.8333333,0.7422711,0.6344669
Female,neutral,sad,0.33333334,0.33333334,0.64153475,0.3629661
Female,angry,angry,0.8,0.13333334,0.76691204,0.4632184
Female,neutral,angry,0.73333335,0.8333333,0.71446455,0.20467436
Female,angry,angry,0.8,0.33333334,0.83074623,0.32366458
Female,angry,angry,1.0,0.0,0.8088811,0.25004596
Male,neutral,surprise,0.5,0.33333334,0.5458734,0.58535624
Female,neutral,neutral,0.5,0.33333334,0.6807316,0.5972173
Female,contempt,neutral,0.8333333,0.16666667,0.7464177,0.5431894
Female,sad,angry,0.16666667,0.16666667,0.70230055,0.46138307
Female,surprise,happy,0.76666665,0.56666666,0.8040658,0.6965003
Female,angry,angry,0.7,0.06666667,0.8210594,0.17778553
Female,angry,angry,0.8333333,0.0,0.77959764,0.17119528
Male,happy,surprise,1.0,0.6666667,0.7157158,0.5786143
Male,neutral,angry,0.5,0.5,0.7274212,0.26874778
Female,contempt,contempt,0.56666666,0.3,0.55743384,0.3609613
Female,happy,neutral,0.56666666,0.6333333,0.49920803,0.579055
Male,angry,angry,0.6333333,0.26666668,0.61243474,0.22175454
Female,happy,happy,0.77777785,0.79629636,0.8057534,0.8110121
Female,surprise,happy,0.46666667,0.46666667,0.50451654,0.6969965
Female,happy,happy,0.5,0.8,0.64800435,0.6916632
Female,neutral,happy,0.23333333,0.56666666,0.45803487,0.53972286
Female,neutral,surprise,0.6333333,0.6,0.7450212,0.6623948
Female,neutral,sad,0.11666667,0.36666667,0.28417316,0.34711972
Female,neutral,neutral,0.7,0.46666667,0.71482944,0.6258509
Female,happy,happy,0.61904764,0.61904764,0.74197435,0.76171416
Female,contempt,neutral,0.6,0.4,0.5628067,0.5360703
Female,happy,happy,0.76388884,0.7916667,0.81630355,0.8302496
Male,neutral,angry,0.56666666,0.5,0.70120555,0.21467645
Female,happy,happy,0.8,0.6666667,0.74480313,0.72256845
Female,neutral,happy,0.33333334,0.43333334,0.6041201,0.70429194
Female,neutral,neutral,0.6666667,0.33333334,0.5109146,0.4466102
Male,neutral,neutral,0.46666667,0.46666667,0.47999513,0.54894024
Female,surprise,contempt,0.6,0.46666667,0.67516744,0.30058476
Male,neutral,neutral,0.7,0.6333333,0.51511973,0.50262254
Male,neutral,contempt,0.6,0.43333334,0.7309475,0.40330955
Female,sad,neutral,0.46666667,0.46666667,0.3146176,0.46070153
Female,neutral,neutral,0.5,0.46666667,0.4161347,0.5154938
Female,neutral,neutral,0.46666667,0.56666666,0.48656413,0.46616504
Female,neutral,surprise,0.46666667,0.5,0.65184826,0.62385124
Male,neutral,neutral,0.46666667,0.6,0.6046714,0.5407833
Female,neutral,neutral,0.5,0.36666667,0.5897028,0.62940115
Female,happy,happy,0.73333335,0.6666667,0.7581172,0.76027316
Male,neutral,surprise,0.46666667,0.5,0.6892967,0.6353023
Male,angry,contempt,0.6666667,0.56666666,0.6813797,0.28733766
Unknown,happy,surprise,0.43333334,0.6,0.6880809,0.6651656
Female,surprise,contempt,0.56666666,0.5,0.42055354,0.45596853
Female,happy,happy,0.64912283,0.72807014,0.65826124,0.7409009
Male,neutral,neutral,0.46666667,0.53333336,0.61244595,0.565701
Male,neutral,angry,0.33333334,0.33333334,0.44786015,0.3224713
Male,surprise,contempt,0.9,0.46666667,0.7646202,0.46804038
Female,neutral,surprise,0.36666667,0.43333334,0.6196585,0.5843207
Male,neutral,contempt,0.47222218,0.63888884,0.54433525,0.6132711
Male,angry,contempt,0.74074066,0.31481484,0.7890981,0.33713683
Female,happy,happy,0.7083333,0.625,0.71413267,0.66205233
Female,neutral,angry,0.61111116,0.27777782,0.72852206,0.40478092
Female,angry,happy,0.6333333,0.46666667,0.7775449,0.7306217
Male,happy,happy,0.76666665,0.4,0.82110983,0.77076536
Male,neutral,surprise,0.27777782,0.47222218,0.37561962,0.5888085
Female,neutral,happy,0.6875,0.6458333,0.7434855,0.7355513
Female,happy,happy,0.9,0.8333333,0.8352031,0.8298197
Male,neutral,neutral,0.53333336,0.56666666,0.45272097,0.55194193
Male,neutral,neutral,0.46666667,0.53333336,0.4350515,0.53132176
Female,angry,happy,1.0,0.16666667,0.8172588,0.7504987
Female,happy,surprise,0.5,0.6666667,0.79268014,0.6339413
Male,surprise,happy,0.6666667,0.8333333,0.663117,0.77921546
Male,angry,contempt,0.6666667,0.1944445,0.49227962,0.45667955
Female,contempt,angry,0.6333333,0.5,0.8326932,0.56404823
Female,angry,contempt,0.97222215,0.16666667,0.82503664,0.41543332
Female,angry,neutral,1.0,0.0,0.7718089,0.4818777
Female,neutral,angry,0.33333334,0.5,0.7303595,0.21539186
Female,happy,happy,0.76666665,0.76666665,0.8046413,0.81641436
Female,sad,happy,0.16666667,0.16666667,0.73625827,0.68811995
Female,sad,angry,0.083333336,0.0555555,0.8465945,0.17919488
Female,happy,happy,0.8333333,0.8333333,0.79250926,0.77389336
Female,neutral,angry,0.5,0.33333334,0.5829854,0.31587267
Male,neutral,surprise,0.6666667,0.43333334,0.74026924,0.6097842
